audiofile,duration,noise,voice,words,callSign,colour,number,levels,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,RAND_formula
audio/NV_DE_Neural2-D_Kr-ge-Dr_0.8p.wav,5.3277,NV,Neural2-D,Kr-ge-Dr,Kr,ge,Dr,0.8p,DE_Neural2-D_Kr-ge-Dr.TextGrid,0.16712,4.59712,0.78712,1.29712,2.382109,2.64712,3.79712,4.24712,0.476954632
audio/NV_DE_Neural2-F_Kr-gr-Ei_0.2p.wav,5.1928,NV,Neural2-F,Kr-gr-Ei,Kr,gr,Ei,0.2p,DE_Neural2-F_Kr-gr-Ei.TextGrid,0.16712,4.40712,0.67712,1.23712,2.05712,2.24712,3.34712,3.77712,0.477738363
audio/NV_DE_Neural2-F_Dr-ro-Dr_0.95p.wav,4.8729,NV,Neural2-F,Dr-ro-Dr,Dr,ro,Dr,0.95p,DE_Neural2-F_Dr-ro-Dr.TextGrid,0.16712,4.12712,0.66712,1.20712,2.04712,2.24712,3.28712,3.76712,0.47779069
audio/NV_DE_Neural2-F_Kr-gr-Zw_0.75p.wav,4.975,NV,Neural2-F,Kr-gr-Zw,Kr,gr,Zw,0.75p,DE_Neural2-F_Kr-gr-Zw.TextGrid,0.17712,4.23712,0.69712,1.25712,1.98712,2.22712,3.31712,3.77712,0.479701491
audio/NV_DE_Neural2-D_Kr-ro-Vi_0.4p.wav,5.3776,NV,Neural2-D,Kr-ro-Vi,Kr,ro,Vi,0.4p,DE_Neural2-D_Kr-ro-Vi.TextGrid,0.16712,4.64712,0.78712,1.29712,2.35712,2.65712,3.79712,4.26712,0.479945196
audio/NV_DE_Neural2-F_Dr-gr-Vi_0.4p.wav,4.9925,NV,Neural2-F,Dr-gr-Vi,Dr,gr,Vi,0.4p,DE_Neural2-F_Dr-gr-Vi.TextGrid,0.16712,4.25712,0.65712,1.20712,2.03712,2.22712,3.31712,3.79712,0.480136548
audio/NV_DE_Neural2-F_Ad-we-Zw_1p.wav,4.9822,NV,Neural2-F,Ad-we-Zw,Ad,we,Zw,1p,DE_Neural2-F_Ad-we-Zw.TextGrid,0.16712,4.24712,0.68712,1.24712,1.98712,2.24712,3.33712,3.79712,0.480712794
audio/NV_DE_Neural2-F_Kr-ro-Vi_0.85p.wav,4.9515,NV,Neural2-F,Kr-ro-Vi,Kr,ro,Vi,0.85p,DE_Neural2-F_Kr-ro-Vi.TextGrid,0.15712,4.22712,0.67712,1.23712,2.05712,2.25712,3.31712,3.77712,0.48277926
audio/NV_DE_Neural2-D_Ti-we-Ei_0.95p.wav,5.5762,NV,Neural2-D,Ti-we-Ei,Ti,we,Ei,0.95p,DE_Neural2-D_Ti-we-Ei.TextGrid,0.16712,4.83712,0.82712,1.33712,2.30712,2.67712,3.86712,4.35712,0.482839219
audio/NV_DE_Neural2-F_Kr-ro-Ei_1p.wav,5.1152,NV,Neural2-F,Kr-ro-Ei,Kr,ro,Ei,1p,DE_Neural2-F_Kr-ro-Ei.TextGrid,0.16712,4.32712,0.69712,1.24712,2.04712,2.25712,3.28712,3.71712,0.483214835
audio/NV_DE_Neural2-D_Ad-ge-Zw_0.4p.wav,5.4928,NV,Neural2-D,Ad-ge-Zw,Ad,ge,Zw,0.4p,DE_Neural2-D_Ad-ge-Zw.TextGrid,0.16712,4.73712,0.76712,1.34712,2.33712,2.72712,3.88712,4.33712,0.484239749
audio/NV_DE_Neural2-F_Ti-gr-Zw_0.95p.wav,4.9512,NV,Neural2-F,Ti-gr-Zw,Ti,gr,Zw,0.95p,DE_Neural2-F_Ti-gr-Zw.TextGrid,0.15712,4.21712,0.76712,1.19712,2.03712,2.21712,3.30712,3.77712,0.485276385
audio/NV_DE_Neural2-D_Ti-gr-Ei_0.9p.wav,5.6496,NV,Neural2-D,Ti-gr-Ei,Ti,gr,Ei,0.9p,DE_Neural2-D_Ti-gr-Ei.TextGrid,0.16712,4.90712,0.83712,1.34712,2.37712,2.75712,3.94712,4.42712,0.487427125
audio/NV_DE_Neural2-D_Dr-ro-Zw_0.95p.wav,5.3439,NV,Neural2-D,Dr-ro-Zw,Dr,ro,Zw,0.95p,DE_Neural2-D_Dr-ro-Zw.TextGrid,0.17712,4.60712,0.80712,1.27712,2.27712,2.61712,3.76712,4.24712,0.488490097
audio/NV_DE_Neural2-D_Ad-gr-Zw_0.8p.wav,5.6024,NV,Neural2-D,Ad-gr-Zw,Ad,gr,Zw,0.8p,DE_Neural2-D_Ad-gr-Zw.TextGrid,0.17712,4.88712,0.78712,1.33712,2.52712,2.77712,3.99712,4.45712,0.488498379
audio/NV_DE_Neural2-D_Ad-ro-Dr_0.85p.wav,5.4214,NV,Neural2-D,Ad-ro-Dr,Ad,ro,Dr,0.85p,DE_Neural2-D_Ad-ro-Dr.TextGrid,0.16712,4.67712,0.76712,1.34712,2.39712,2.73712,3.90712,4.34712,0.490649689
audio/NV_DE_Neural2-F_Dr-ro-Dr_0.75p.wav,4.8729,NV,Neural2-F,Dr-ro-Dr,Dr,ro,Dr,0.75p,DE_Neural2-F_Dr-ro-Dr.TextGrid,0.16712,4.12712,0.66712,1.20712,2.04712,2.24712,3.28712,3.76712,0.49066233
audio/NV_DE_Neural2-F_Dr-ro-Vi_0.2p.wav,4.94,NV,Neural2-F,Dr-ro-Vi,Dr,ro,Vi,0.2p,DE_Neural2-F_Dr-ro-Vi.TextGrid,0.16712,4.20712,0.65712,1.20712,1.98712,2.24712,3.28712,3.76712,0.491261397
audio/NV_DE_Neural2-D_Ad-gr-Zw_0.95p.wav,5.6024,NV,Neural2-D,Ad-gr-Zw,Ad,gr,Zw,0.95p,DE_Neural2-D_Ad-gr-Zw.TextGrid,0.17712,4.88712,0.78712,1.33712,2.52712,2.77712,3.99712,4.45712,0.491723162
audio/NV_DE_Neural2-F_Kr-ro-Dr_0.75p.wav,4.8714,NV,Neural2-F,Kr-ro-Dr,Kr,ro,Dr,0.75p,DE_Neural2-F_Kr-ro-Dr.TextGrid,0.16712,4.14712,0.67712,1.22712,1.96712,2.23712,3.29712,3.77712,0.492460709
audio/NV_DE_Neural2-D_Ti-ge-Ei_0.75p.wav,5.5296,NV,Neural2-D,Ti-ge-Ei,Ti,ge,Ei,0.75p,DE_Neural2-D_Ti-ge-Ei.TextGrid,0.17712,4.81712,0.84712,1.34712,2.39712,2.67712,3.82712,4.32712,0.492605283
audio/NV_DE_Neural2-D_Ad-gr-Ei_0.75p.wav,5.7556,NV,Neural2-D,Ad-gr-Ei,Ad,gr,Ei,0.75p,DE_Neural2-D_Ad-gr-Ei.TextGrid,0.17712,4.99712,0.78712,1.37712,2.47712,2.81712,4.01712,4.50712,0.492674023
audio/NV_DE_Neural2-D_Dr-ge-Vi_0.6p.wav,5.3771,NV,Neural2-D,Dr-ge-Vi,Dr,ge,Vi,0.6p,DE_Neural2-D_Dr-ge-Vi.TextGrid,0.16712,4.62712,0.81712,1.29712,2.35712,2.61712,3.78712,4.25712,0.492751838
audio/NV_DE_Neural2-D_Dr-ro-Ei_0.75p.wav,5.5134,NV,Neural2-D,Dr-ro-Ei,Dr,ro,Ei,0.75p,DE_Neural2-D_Dr-ro-Ei.TextGrid,0.17712,4.77712,0.802109,1.28712,2.30712,2.65712,3.81712,4.31712,0.493171663
audio/NV_DE_Neural2-D_Ti-ro-Zw_0.95p.wav,5.4665,NV,Neural2-D,Ti-ro-Zw,Ti,ro,Zw,0.95p,DE_Neural2-D_Ti-ro-Zw.TextGrid,0.17712,4.71712,0.83712,1.34712,2.34712,2.68712,3.84712,4.29712,0.493565493
audio/NV_DE_Neural2-F_Kr-we-Dr_0.4p.wav,4.9052,NV,Neural2-F,Kr-we-Dr,Kr,we,Dr,0.4p,DE_Neural2-F_Kr-we-Dr.TextGrid,0.16712,4.18712,0.69712,1.25712,1.99712,2.25712,3.35712,3.80712,0.494196106
audio/NV_DE_Neural2-D_Kr-we-Ei_0.8p.wav,5.5064,NV,Neural2-D,Kr-we-Ei,Kr,we,Ei,0.8p,DE_Neural2-D_Kr-we-Ei.TextGrid,0.17712,4.75712,0.77712,1.27712,2.37712,2.62712,3.79712,4.28712,0.495896708
audio/NV_DE_Neural2-D_Dr-gr-Ei_0.4p.wav,5.5639,NV,Neural2-D,Dr-gr-Ei,Dr,gr,Ei,0.4p,DE_Neural2-D_Dr-gr-Ei.TextGrid,0.16712,4.82712,0.79712,1.26712,2.32712,2.61712,3.84712,4.34712,0.49674334
audio/NV_DE_Neural2-F_Ti-ro-Dr_0.8p.wav,4.843,NV,Neural2-F,Ti-ro-Dr,Ti,ro,Dr,0.8p,DE_Neural2-F_Ti-ro-Dr.TextGrid,0.17712,4.10712,0.67712,1.18712,1.96712,2.22712,3.28712,3.74712,0.497039658
audio/NV_DE_Neural2-D_Ti-ro-Ei_0.2p.wav,5.557,NV,Neural2-D,Ti-ro-Ei,Ti,ro,Ei,0.2p,DE_Neural2-D_Ti-ro-Ei.TextGrid,0.16712,4.82712,0.82712,1.34712,2.39712,2.72712,3.88712,4.36712,0.497627733
audio/NV_DE_Neural2-D_Ti-we-Zw_0.9p.wav,5.4285,NV,Neural2-D,Ti-we-Zw,Ti,we,Zw,0.9p,DE_Neural2-D_Ti-we-Zw.TextGrid,0.16712,4.68712,0.82712,1.33712,2.30712,2.65712,3.80712,4.26712,0.498970918
audio/NV_DE_Neural2-D_Dr-ro-Ei_0.2p.wav,5.5134,NV,Neural2-D,Dr-ro-Ei,Dr,ro,Ei,0.2p,DE_Neural2-D_Dr-ro-Ei.TextGrid,0.17712,4.77712,0.802109,1.28712,2.30712,2.65712,3.81712,4.31712,0.499979031
audio/NV_DE_Neural2-D_Kr-ro-Vi_0.6p.wav,5.3776,NV,Neural2-D,Kr-ro-Vi,Kr,ro,Vi,0.6p,DE_Neural2-D_Kr-ro-Vi.TextGrid,0.16712,4.64712,0.78712,1.29712,2.35712,2.65712,3.79712,4.26712,0.501380941
audio/NV_DE_Neural2-D_Ti-we-Dr_0.95p.wav,5.3747,NV,Neural2-D,Ti-we-Dr,Ti,we,Dr,0.95p,DE_Neural2-D_Ti-we-Dr.TextGrid,0.16712,4.63712,0.84712,1.34712,2.35712,2.64712,3.83712,4.31712,0.502899146
audio/NV_DE_Neural2-D_Ad-we-Dr_0.4p.wav,5.4683,NV,Neural2-D,Ad-we-Dr,Ad,we,Dr,0.4p,DE_Neural2-D_Ad-we-Dr.TextGrid,0.17712,4.71712,0.78712,1.34712,2.37712,2.75712,3.93712,4.38712,0.502958433
audio/NV_DE_Neural2-D_Ti-gr-Vi_0.6p.wav,5.5195,NV,Neural2-D,Ti-gr-Vi,Ti,gr,Vi,0.6p,DE_Neural2-D_Ti-gr-Vi.TextGrid,0.17712,4.77712,0.85712,1.34712,2.49712,2.72712,3.93712,4.39712,0.505098145
audio/NV_DE_Neural2-F_Kr-ro-Dr_1p.wav,4.8714,NV,Neural2-F,Kr-ro-Dr,Kr,ro,Dr,1p,DE_Neural2-F_Kr-ro-Dr.TextGrid,0.16712,4.14712,0.67712,1.22712,1.96712,2.23712,3.29712,3.77712,0.506231544
audio/NV_DE_Neural2-D_Ad-ro-Ei_0.95p.wav,5.647,NV,Neural2-D,Ad-ro-Ei,Ad,ro,Ei,0.95p,DE_Neural2-D_Ad-ro-Ei.TextGrid,0.17712,4.91712,0.77712,1.35712,2.48712,2.79712,3.93712,4.42712,0.506321357
audio/NV_DE_Neural2-D_Dr-ge-Ei_0.9p.wav,5.4374,NV,Neural2-D,Dr-ge-Ei,Dr,ge,Ei,0.9p,DE_Neural2-D_Dr-ge-Ei.TextGrid,0.16712,4.68712,0.78712,1.25712,2.20712,2.56712,3.71712,4.17712,0.506322857
audio/NV_DE_Neural2-F_Dr-gr-Dr_0.6p.wav,4.9037,NV,Neural2-F,Dr-gr-Dr,Dr,gr,Dr,0.6p,DE_Neural2-F_Dr-gr-Dr.TextGrid,0.16712,4.16712,0.65712,1.20712,2.02712,2.20712,3.30712,3.78712,0.507686349
audio/NV_DE_Neural2-D_Dr-ro-Dr_0.95p.wav,5.2813,NV,Neural2-D,Dr-ro-Dr,Dr,ro,Dr,0.95p,DE_Neural2-D_Dr-ro-Dr.TextGrid,0.16712,4.56712,0.79712,1.26712,2.29712,2.63712,3.78712,4.22712,0.510394578
audio/NV_DE_Neural2-D_Dr-ro-Vi_0.8p.wav,5.3759,NV,Neural2-D,Dr-ro-Vi,Dr,ro,Vi,0.8p,DE_Neural2-D_Dr-ro-Vi.TextGrid,0.17712,4.61712,0.81712,1.27712,2.33712,2.64712,3.78712,4.25712,0.511091129
audio/NV_DE_Neural2-F_Ti-ge-Vi_0.75p.wav,5.0115,NV,Neural2-F,Ti-ge-Vi,Ti,ge,Vi,0.75p,DE_Neural2-F_Ti-ge-Vi.TextGrid,0.15712,4.25712,0.77712,1.19712,2.00712,2.27712,3.35712,3.83712,0.511441193
audio/NV_DE_Neural2-F_Kr-ro-Zw_0.9p.wav,4.9106,NV,Neural2-F,Kr-ro-Zw,Kr,ro,Zw,0.9p,DE_Neural2-F_Kr-ro-Zw.TextGrid,0.15712,4.17712,0.68712,1.23712,2.03712,2.24712,3.26712,3.73712,0.511486818
audio/NV_DE_Neural2-F_Ad-ge-Vi_0.4p.wav,4.9866,NV,Neural2-F,Ad-ge-Vi,Ad,ge,Vi,0.4p,DE_Neural2-F_Ad-ge-Vi.TextGrid,0.17712,4.24712,0.66712,1.26712,2.06712,2.25712,3.34712,3.80712,0.513261069
audio/NV_DE_Neural2-D_Dr-ge-Zw_0.4p.wav,5.3371,NV,Neural2-D,Dr-ge-Zw,Dr,ge,Zw,0.4p,DE_Neural2-D_Dr-ge-Zw.TextGrid,0.16712,4.59712,0.80712,1.26712,2.18712,2.56712,3.73712,4.17712,0.515856998
audio/NV_DE_Neural2-F_Ad-gr-Dr_0.95p.wav,4.9406,NV,Neural2-F,Ad-gr-Dr,Ad,gr,Dr,0.95p,DE_Neural2-F_Ad-gr-Dr.TextGrid,0.17712,4.22712,0.68712,1.25712,2.05712,2.25712,3.37712,3.84712,0.516647935
audio/NV_DE_Neural2-D_Ad-ro-Ei_1p.wav,5.647,NV,Neural2-D,Ad-ro-Ei,Ad,ro,Ei,1p,DE_Neural2-D_Ad-ro-Ei.TextGrid,0.17712,4.91712,0.77712,1.35712,2.48712,2.79712,3.93712,4.42712,0.516837069
audio/NV_DE_Neural2-D_Dr-we-Dr_0.9p.wav,5.2596,NV,Neural2-D,Dr-we-Dr,Dr,we,Dr,0.9p,DE_Neural2-D_Dr-we-Dr.TextGrid,0.16712,4.54712,0.79712,1.26712,2.33712,2.59712,3.75712,4.20712,0.517351184
audio/NV_DE_Neural2-D_Ad-we-Ei_0.9p.wav,5.6307,NV,Neural2-D,Ad-we-Ei,Ad,we,Ei,0.9p,DE_Neural2-D_Ad-we-Ei.TextGrid,0.16712,4.86712,0.76712,1.33712,2.49712,2.75712,3.90712,4.40712,0.518003288
audio/NV_DE_Neural2-F_Ad-ge-Zw_0.4p.wav,4.9664,NV,Neural2-F,Ad-ge-Zw,Ad,ge,Zw,0.4p,DE_Neural2-F_Ad-ge-Zw.TextGrid,0.16712,4.24712,0.67712,1.25712,1.99712,2.25712,3.31712,3.79712,0.518619625
audio/NV_DE_Neural2-F_Ti-ge-Ei_1p.wav,5.0991,NV,Neural2-F,Ti-ge-Ei,Ti,ge,Ei,1p,DE_Neural2-F_Ti-ge-Ei.TextGrid,0.16712,4.33712,0.69712,1.21712,2.05712,2.25712,3.30712,3.72712,0.521077605
audio/NV_DE_Neural2-D_Dr-ge-Dr_0.95p.wav,5.2636,NV,Neural2-D,Dr-ge-Dr,Dr,ge,Dr,0.95p,DE_Neural2-D_Dr-ge-Dr.TextGrid,0.16712,4.53712,0.80712,1.29712,2.352109,2.60712,3.74712,4.19712,0.52183322
audio/NV_DE_Neural2-F_Dr-ge-Vi_0.2p.wav,4.9594,NV,Neural2-F,Dr-ge-Vi,Dr,ge,Vi,0.2p,DE_Neural2-F_Dr-ge-Vi.TextGrid,0.15712,4.21712,0.64712,1.19712,1.99712,2.23712,3.27712,3.75712,0.522208716
audio/NV_DE_Neural2-F_Ti-ro-Ei_0.95p.wav,5.0619,NV,Neural2-F,Ti-ro-Ei,Ti,ro,Ei,0.95p,DE_Neural2-F_Ti-ro-Ei.TextGrid,0.15712,4.28712,0.67712,1.20712,2.03712,2.18712,3.26712,3.74712,0.522404404
audio/NV_DE_Neural2-F_Dr-we-Dr_1p.wav,4.9166,NV,Neural2-F,Dr-we-Dr,Dr,we,Dr,1p,DE_Neural2-F_Dr-we-Dr.TextGrid,0.16712,4.20712,0.66712,1.21712,2.04712,2.25712,3.33712,3.81712,0.523197195
audio/NV_DE_Neural2-D_Kr-we-Ei_0.2p.wav,5.5064,NV,Neural2-D,Kr-we-Ei,Kr,we,Ei,0.2p,DE_Neural2-D_Kr-we-Ei.TextGrid,0.17712,4.75712,0.77712,1.27712,2.37712,2.62712,3.79712,4.28712,0.523520957
audio/NV_DE_Neural2-F_Kr-gr-Zw_0.85p.wav,4.975,NV,Neural2-F,Kr-gr-Zw,Kr,gr,Zw,0.85p,DE_Neural2-F_Kr-gr-Zw.TextGrid,0.17712,4.23712,0.69712,1.25712,1.98712,2.22712,3.31712,3.77712,0.525179117
audio/NV_DE_Neural2-F_Ad-we-Ei_1p.wav,5.1733,NV,Neural2-F,Ad-we-Ei,Ad,we,Ei,1p,DE_Neural2-F_Ad-we-Ei.TextGrid,0.16712,4.41712,0.67712,1.25712,1.99712,2.25712,3.33712,3.75712,0.525312315
audio/NV_DE_Neural2-D_Kr-gr-Vi_0.8p.wav,5.4463,NV,Neural2-D,Kr-gr-Vi,Kr,gr,Vi,0.8p,DE_Neural2-D_Kr-gr-Vi.TextGrid,0.16712,4.68712,0.78712,1.29712,2.28712,2.62712,3.85712,4.32712,0.525688956
audio/NV_DE_Neural2-F_Ad-ge-Zw_1p.wav,4.9664,NV,Neural2-F,Ad-ge-Zw,Ad,ge,Zw,1p,DE_Neural2-F_Ad-ge-Zw.TextGrid,0.16712,4.24712,0.67712,1.25712,1.99712,2.25712,3.31712,3.79712,0.525699357
audio/NV_DE_Neural2-D_Ad-we-Ei_0.75p.wav,5.6307,NV,Neural2-D,Ad-we-Ei,Ad,we,Ei,0.75p,DE_Neural2-D_Ad-we-Ei.TextGrid,0.16712,4.86712,0.76712,1.33712,2.49712,2.75712,3.90712,4.40712,0.527402857
audio/NV_DE_Neural2-D_Ad-ge-Dr_0.85p.wav,5.4325,NV,Neural2-D,Ad-ge-Dr,Ad,ge,Dr,0.85p,DE_Neural2-D_Ad-ge-Dr.TextGrid,0.16712,4.69712,0.76712,1.34712,2.49712,2.76712,3.92712,4.36712,0.528144835
audio/NV_DE_Neural2-F_Ad-ro-Dr_1p.wav,4.8717,NV,Neural2-F,Ad-ro-Dr,Ad,ro,Dr,1p,DE_Neural2-F_Ad-ro-Dr.TextGrid,0.16712,4.13712,0.67712,1.26712,2.05712,2.22712,3.30712,3.76712,0.528585524
audio/NV_DE_Neural2-D_Dr-gr-Vi_0.75p.wav,5.4555,NV,Neural2-D,Dr-gr-Vi,Dr,gr,Vi,0.75p,DE_Neural2-D_Dr-gr-Vi.TextGrid,0.16712,4.73712,0.80712,1.31712,2.29712,2.66712,3.87712,4.35712,0.528706469
audio/NV_DE_Neural2-D_Ad-we-Vi_1p.wav,5.5026,NV,Neural2-D,Ad-we-Vi,Ad,we,Vi,1p,DE_Neural2-D_Ad-we-Vi.TextGrid,0.17712,4.75712,0.78712,1.36712,2.41712,2.76712,3.93712,4.40712,0.529809139
audio/NV_DE_Neural2-F_Kr-ge-Zw_0.75p.wav,4.9812,NV,Neural2-F,Kr-ge-Zw,Kr,ge,Zw,0.75p,DE_Neural2-F_Kr-ge-Zw.TextGrid,0.16712,4.27712,0.682109,1.22712,1.97712,2.24712,3.32712,3.82712,0.530400497
audio/NV_DE_Neural2-F_Dr-ro-Zw_0.85p.wav,4.9019,NV,Neural2-F,Dr-ro-Zw,Dr,ro,Zw,0.85p,DE_Neural2-F_Dr-ro-Zw.TextGrid,0.15712,4.17712,0.66712,1.19712,1.95712,2.16712,3.25712,3.74712,0.531144188
audio/NV_DE_Neural2-D_Ti-we-Ei_0.8p.wav,5.5762,NV,Neural2-D,Ti-we-Ei,Ti,we,Ei,0.8p,DE_Neural2-D_Ti-we-Ei.TextGrid,0.16712,4.83712,0.82712,1.33712,2.30712,2.67712,3.86712,4.35712,0.532882955
audio/NV_DE_Neural2-D_Ad-we-Ei_0.95p.wav,5.6307,NV,Neural2-D,Ad-we-Ei,Ad,we,Ei,0.95p,DE_Neural2-D_Ad-we-Ei.TextGrid,0.16712,4.86712,0.76712,1.33712,2.49712,2.75712,3.90712,4.40712,0.533992188
audio/NV_DE_Neural2-F_Dr-we-Vi_0.8p.wav,5.0409,NV,Neural2-F,Dr-we-Vi,Dr,we,Vi,0.8p,DE_Neural2-F_Dr-we-Vi.TextGrid,0.16712,4.29712,0.66712,1.21712,2.06712,2.26712,3.38712,3.85712,0.535657615
audio/NV_DE_Neural2-D_Kr-gr-Zw_0.75p.wav,5.4746,NV,Neural2-D,Kr-gr-Zw,Kr,gr,Zw,0.75p,DE_Neural2-D_Kr-gr-Zw.TextGrid,0.16712,4.73712,0.78712,1.30712,2.34712,2.67712,3.86712,4.32712,0.536285814
audio/NV_DE_Neural2-F_Dr-gr-Vi_0.2p.wav,4.9925,NV,Neural2-F,Dr-gr-Vi,Dr,gr,Vi,0.2p,DE_Neural2-F_Dr-gr-Vi.TextGrid,0.16712,4.25712,0.65712,1.20712,2.03712,2.22712,3.31712,3.79712,0.537083055
audio/NV_DE_Neural2-D_Dr-we-Ei_1p.wav,5.4548,NV,Neural2-D,Dr-we-Ei,Dr,we,Ei,1p,DE_Neural2-D_Dr-we-Ei.TextGrid,0.17712,4.69712,0.802109,1.26712,2.32712,2.58712,3.74712,4.24712,0.538655942
audio/NV_DE_Neural2-F_Ti-ro-Zw_0.85p.wav,4.9,NV,Neural2-F,Ti-ro-Zw,Ti,ro,Zw,0.85p,DE_Neural2-F_Ti-ro-Zw.TextGrid,0.17712,4.16712,0.67712,1.19712,2.03712,2.23712,3.27712,3.76712,0.538762443
audio/NV_DE_Neural2-D_Kr-we-Vi_0.4p.wav,5.3989,NV,Neural2-D,Kr-we-Vi,Kr,we,Vi,0.4p,DE_Neural2-D_Kr-we-Vi.TextGrid,0.16712,4.62712,0.78712,1.29712,2.38712,2.64712,3.79712,4.27712,0.541686982
audio/NV_DE_Neural2-D_Kr-ge-Ei_1p.wav,5.4552,NV,Neural2-D,Kr-ge-Ei,Kr,ge,Ei,1p,DE_Neural2-D_Kr-ge-Ei.TextGrid,0.16712,4.73712,0.78712,1.28712,2.39712,2.64712,3.76712,4.25712,0.543503083
audio/NV_DE_Neural2-D_Ad-ge-Ei_0.4p.wav,5.6324,NV,Neural2-D,Ad-ge-Ei,Ad,ge,Ei,0.4p,DE_Neural2-D_Ad-ge-Ei.TextGrid,0.17712,4.87712,0.76712,1.35712,2.38712,2.72712,3.91712,4.40712,0.545802396
audio/NV_DE_Neural2-F_Ad-ge-Dr_0.95p.wav,4.9357,NV,Neural2-F,Ad-ge-Dr,Ad,ge,Dr,0.95p,DE_Neural2-F_Ad-ge-Dr.TextGrid,0.16712,4.18712,0.67712,1.27712,2.06712,2.26712,3.34712,3.80712,0.54601952
audio/NV_DE_Neural2-F_Dr-gr-Vi_0.6p.wav,4.9925,NV,Neural2-F,Dr-gr-Vi,Dr,gr,Vi,0.6p,DE_Neural2-F_Dr-gr-Vi.TextGrid,0.16712,4.25712,0.65712,1.20712,2.03712,2.22712,3.31712,3.79712,0.546831567
audio/NV_DE_Neural2-F_Kr-we-Dr_0.95p.wav,4.9052,NV,Neural2-F,Kr-we-Dr,Kr,we,Dr,0.95p,DE_Neural2-F_Kr-we-Dr.TextGrid,0.16712,4.18712,0.69712,1.25712,1.99712,2.25712,3.35712,3.80712,0.548281861
audio/NV_DE_Neural2-D_Ad-ro-Dr_1p.wav,5.4214,NV,Neural2-D,Ad-ro-Dr,Ad,ro,Dr,1p,DE_Neural2-D_Ad-ro-Dr.TextGrid,0.16712,4.67712,0.76712,1.34712,2.39712,2.73712,3.90712,4.34712,0.548917918
audio/NV_DE_Neural2-F_Ad-ge-Dr_0.2p.wav,4.9357,NV,Neural2-F,Ad-ge-Dr,Ad,ge,Dr,0.2p,DE_Neural2-F_Ad-ge-Dr.TextGrid,0.16712,4.18712,0.67712,1.27712,2.06712,2.26712,3.34712,3.80712,0.549942724
audio/NV_DE_Neural2-D_Dr-we-Dr_0.95p.wav,5.2596,NV,Neural2-D,Dr-we-Dr,Dr,we,Dr,0.95p,DE_Neural2-D_Dr-we-Dr.TextGrid,0.16712,4.54712,0.79712,1.26712,2.33712,2.59712,3.75712,4.20712,0.549951056
audio/NV_DE_Neural2-D_Ti-gr-Ei_0.75p.wav,5.6496,NV,Neural2-D,Ti-gr-Ei,Ti,gr,Ei,0.75p,DE_Neural2-D_Ti-gr-Ei.TextGrid,0.16712,4.90712,0.83712,1.34712,2.37712,2.75712,3.94712,4.42712,0.550164227
audio/NV_DE_Neural2-D_Kr-ro-Vi_0.2p.wav,5.3776,NV,Neural2-D,Kr-ro-Vi,Kr,ro,Vi,0.2p,DE_Neural2-D_Kr-ro-Vi.TextGrid,0.16712,4.64712,0.78712,1.29712,2.35712,2.65712,3.79712,4.26712,0.550233753
audio/NV_DE_Neural2-D_Kr-gr-Vi_0.85p.wav,5.4463,NV,Neural2-D,Kr-gr-Vi,Kr,gr,Vi,0.85p,DE_Neural2-D_Kr-gr-Vi.TextGrid,0.16712,4.68712,0.78712,1.29712,2.28712,2.62712,3.85712,4.32712,0.550785457
audio/NV_DE_Neural2-D_Ti-ro-Dr_1p.wav,5.408,NV,Neural2-D,Ti-ro-Dr,Ti,ro,Dr,1p,DE_Neural2-D_Ti-ro-Dr.TextGrid,0.16712,4.66712,0.82712,1.32712,2.39712,2.70712,3.86712,4.34712,0.551747769
audio/NV_DE_Neural2-D_Ad-we-Dr_0.85p.wav,5.4683,NV,Neural2-D,Ad-we-Dr,Ad,we,Dr,0.85p,DE_Neural2-D_Ad-we-Dr.TextGrid,0.17712,4.71712,0.78712,1.34712,2.37712,2.75712,3.93712,4.38712,0.552356338
audio/NV_DE_Neural2-D_Kr-ge-Vi_0.9p.wav,5.3664,NV,Neural2-D,Kr-ge-Vi,Kr,ge,Vi,0.9p,DE_Neural2-D_Kr-ge-Vi.TextGrid,0.17712,4.63712,0.78712,1.26712,2.25712,2.63712,3.78712,4.25712,0.554010452
audio/NV_DE_Neural2-F_Ad-ro-Ei_0.2p.wav,5.1534,NV,Neural2-F,Ad-ro-Ei,Ad,ro,Ei,0.2p,DE_Neural2-F_Ad-ro-Ei.TextGrid,0.17712,4.34712,0.69712,1.26712,2.04712,2.25712,3.30712,3.78712,0.555439269
audio/NV_DE_Neural2-F_Dr-we-Dr_0.9p.wav,4.9166,NV,Neural2-F,Dr-we-Dr,Dr,we,Dr,0.9p,DE_Neural2-F_Dr-we-Dr.TextGrid,0.16712,4.20712,0.66712,1.21712,2.04712,2.25712,3.33712,3.81712,0.55551759
audio/NV_DE_Neural2-D_Ad-gr-Dr_0.75p.wav,5.4949,NV,Neural2-D,Ad-gr-Dr,Ad,gr,Dr,0.75p,DE_Neural2-D_Ad-gr-Dr.TextGrid,0.16712,4.75712,0.79712,1.33712,2.52712,2.76712,3.98712,4.45712,0.555855571
